Post_ID,DateTime,Platform,Region,Topic,User_Age,User_Gender,Text,Likes,Shares,Comments,Engagement,Rating,Sentiment,
2700,24-07-2025,Facebook,Canada,Product,37,Female,It is acceptable for the price,800,263,8,1071,3,Neutral,
2701,18-08-2025,Facebook,India,Sports,40,Male,The product did not meet my expectations,61,211,126,398,1,Negative,
2702,21-08-2025,Twitter,Australia,Sports,32,Female,"Average experience, could be improved",628,222,121,971,3,Neutral,
2703,02-01-2026,Instagram,USA,Education,21,Female,It works fine but has some minor issues,163,230,188,581,3,Neutral,
2704,05-09-2025,Facebook,UK,Politics,43,Male,Very satisfied with the overall performance,378,101,42,521,4,Positive,
2705,08-04-2025,Twitter,Australia,Technology,53,Female,I recently bought this and it exceeded my expectations,740,98,91,929,4,Positive,
2706,06-06-2025,Twitter,UK,Product,38,Male,Had a terrible experience using this service,781,152,129,1062,1,Negative,
2707,21-12-2025,Facebook,Australia,Health,44,Female,"Waste of money, not recommended",468,287,137,892,2,Negative,
2708,14-08-2025,Facebook,Canada,Politics,58,Male,Poor performance and bad customer support,429,106,183,718,2,Negative,
2709,15-03-2026,Twitter,India,Education,44,Female,Very disappointed with the product quality,414,217,132,763,1,Negative,
2710,28-08-2025,Facebook,Canada,Entertainment,29,Female,"Absolutely loved the experience, highly recommended",368,85,197,650,4,Positive,
2711,05-07-2025,Twitter,India,Technology,59,Female,Had a terrible experience using this service,439,194,199,832,2,Negative,
2712,18-03-2026,Facebook,India,Sports,37,Male,It works fine but has some minor issues,641,151,34,826,3,Neutral,
2713,07-11-2025,Instagram,UK,Product,51,Female,This is one of the best services I have ever used,375,221,114,710,4,Positive,
2714,26-11-2025,Twitter,Australia,Sports,30,Female,"The product is okay, nothing special about it",323,297,75,695,3,Neutral,
2715,02-03-2026,Facebook,India,Product,23,Male,Amazing quality and fast delivery,174,245,127,546,5,Positive,
2716,17-08-2025,Facebook,UK,Technology,32,Female,"Waste of money, not recommended",448,31,173,652,1,Negative,
2717,24-05-2025,Facebook,UK,Product,34,Male,"Waste of money, not recommended",199,223,114,536,2,Negative,
2718,28-03-2026,Twitter,USA,Technology,22,Male,It works fine but has some minor issues,754,64,161,979,3,Neutral,
2719,04-08-2025,Instagram,India,Sports,52,Male,I recently bought this and it exceeded my expectations,95,244,111,450,5,Positive,
2720,12-06-2025,Twitter,USA,Entertainment,33,Female,Had a terrible experience using this service,575,230,114,919,2,Negative,
2721,11-09-2025,Facebook,UK,Health,44,Male,"Waste of money, not recommended",763,24,63,850,2,Negative,
2722,01-12-2025,Twitter,Canada,Product,26,Male,It works fine but has some minor issues,206,247,99,552,3,Neutral,
2723,13-03-2026,Twitter,USA,Entertainment,47,Female,"The product is okay, nothing special about it",624,204,77,905,3,Neutral,
2724,30-01-2026,Instagram,Canada,Entertainment,30,Female,It is acceptable for the price,133,197,112,442,3,Neutral,
2725,01-01-2026,Instagram,Australia,Education,19,Male,This is one of the best services I have ever used,627,247,127,1001,5,Positive,
2726,14-10-2025,Facebook,UK,Entertainment,24,Male,Very disappointed with the product quality,157,217,26,400,1,Negative,
2727,22-10-2025,Facebook,India,Technology,54,Male,Very satisfied with the overall performance,947,194,82,1223,4,Positive,
2728,19-10-2025,Twitter,Australia,Education,32,Male,It works fine but has some minor issues,287,208,116,611,3,Neutral,
2729,10-12-2025,Facebook,Australia,Technology,51,Female,Very satisfied with the overall performance,128,10,149,287,4,Positive,
2730,06-01-2026,Instagram,Canada,Education,33,Male,"Absolutely loved the experience, highly recommended",908,109,41,1058,4,Positive,
2731,30-11-2025,Instagram,Canada,Product,27,Female,It works fine but has some minor issues,137,131,180,448,3,Neutral,
2732,15-06-2025,Instagram,India,Sports,31,Male,Amazing quality and fast delivery,420,253,44,717,4,Positive,
2733,21-07-2025,Instagram,USA,Health,53,Female,I recently bought this and it exceeded my expectations,186,60,112,358,5,Positive,
2734,04-03-2026,Instagram,UK,Technology,57,Female,Had a terrible experience using this service,673,165,112,950,1,Negative,
2735,01-12-2025,Twitter,Australia,Technology,19,Female,Amazing quality and fast delivery,490,265,74,829,4,Positive,
2736,21-01-2026,Facebook,Australia,Health,50,Female,Very satisfied with the overall performance,829,138,38,1005,5,Positive,
2737,16-10-2025,Facebook,USA,Entertainment,18,Male,I recently bought this and it exceeded my expectations,876,119,25,1020,5,Positive,
2738,30-07-2025,Twitter,UK,Education,28,Male,This is one of the best services I have ever used,133,72,54,259,4,Positive,
2739,24-03-2026,Facebook,Australia,Entertainment,19,Female,Had a terrible experience using this service,199,156,124,479,2,Negative,
2740,10-08-2025,Facebook,India,Politics,29,Female,It works fine but has some minor issues,623,166,100,889,3,Neutral,
2741,15-05-2025,Facebook,USA,Politics,18,Male,It works fine but has some minor issues,261,19,182,462,3,Neutral,
2742,16-07-2025,Twitter,UK,Sports,30,Male,This is one of the best services I have ever used,876,10,26,912,5,Positive,
2743,24-12-2025,Twitter,USA,Technology,29,Male,Very disappointed with the product quality,150,298,49,497,1,Negative,
2744,26-01-2026,Twitter,UK,Product,45,Male,"Not too good, not too bad",722,106,114,942,3,Neutral,
2745,03-07-2025,Instagram,Australia,Politics,47,Female,This is one of the best services I have ever used,949,146,182,1277,5,Positive,
2746,23-03-2026,Instagram,USA,Education,40,Female,I recently bought this and it exceeded my expectations,654,257,130,1041,4,Positive,
2747,29-09-2025,Instagram,USA,Entertainment,27,Female,It is acceptable for the price,74,277,153,504,3,Neutral,
2748,29-06-2025,Twitter,UK,Health,54,Male,I recently bought this and it exceeded my expectations,934,55,164,1153,4,Positive,
2749,12-05-2025,Instagram,USA,Sports,39,Male,Had a terrible experience using this service,916,91,13,1020,2,Negative,
2750,15-05-2025,Facebook,Canada,Technology,50,Female,I recently bought this and it exceeded my expectations,219,139,37,395,4,Positive,
2751,14-11-2025,Twitter,UK,Entertainment,21,Male,The product did not meet my expectations,458,112,155,725,2,Negative,
2752,21-11-2025,Twitter,UK,Entertainment,38,Male,"Not too good, not too bad",350,15,57,422,3,Neutral,
2753,16-01-2026,Twitter,Australia,Product,25,Male,Very disappointed with the product quality,584,153,162,899,1,Negative,
2754,30-04-2025,Twitter,Australia,Entertainment,34,Female,Had a terrible experience using this service,385,246,75,706,1,Negative,
2755,04-05-2025,Facebook,Australia,Education,49,Male,"Not too good, not too bad",802,264,196,1262,3,Neutral,
2756,01-11-2025,Twitter,UK,Entertainment,19,Female,"The product is okay, nothing special about it",129,57,141,327,3,Neutral,
2757,13-10-2025,Instagram,Australia,Politics,53,Female,Poor performance and bad customer support,704,130,89,923,2,Negative,
2758,30-01-2026,Twitter,UK,Education,45,Male,"The product is okay, nothing special about it",985,87,107,1179,3,Neutral,
2759,20-09-2025,Facebook,Australia,Entertainment,51,Female,I recently bought this and it exceeded my expectations,74,81,185,340,5,Positive,
2760,28-03-2025,Twitter,India,Sports,43,Female,"Not too good, not too bad",662,125,41,828,3,Neutral,
2761,07-01-2026,Twitter,India,Politics,57,Male,"Absolutely loved the experience, highly recommended",986,299,108,1393,5,Positive,
2762,16-01-2026,Twitter,USA,Politics,37,Male,Amazing quality and fast delivery,982,194,84,1260,5,Positive,
2763,11-01-2026,Instagram,Canada,Product,54,Male,It works fine but has some minor issues,199,104,19,322,3,Neutral,
2764,24-12-2025,Facebook,Canada,Sports,45,Female,Very disappointed with the product quality,690,52,179,921,1,Negative,
2765,04-07-2025,Instagram,USA,Technology,36,Female,Had a terrible experience using this service,523,47,78,648,2,Negative,
2766,19-02-2026,Twitter,USA,Sports,35,Female,It works fine but has some minor issues,899,213,141,1253,3,Neutral,
2767,15-09-2025,Facebook,Australia,Education,35,Female,Very satisfied with the overall performance,878,29,72,979,5,Positive,
2768,06-05-2025,Facebook,India,Sports,45,Male,This is one of the best services I have ever used,536,176,125,837,4,Positive,
2769,15-11-2025,Instagram,UK,Sports,58,Male,Poor performance and bad customer support,621,77,67,765,2,Negative,
2770,02-08-2025,Twitter,India,Product,29,Male,"Absolutely loved the experience, highly recommended",475,123,140,738,4,Positive,
2771,04-09-2025,Twitter,USA,Technology,58,Female,The product did not meet my expectations,328,84,72,484,1,Negative,
2772,26-06-2025,Twitter,USA,Entertainment,41,Male,It works fine but has some minor issues,97,198,121,416,3,Neutral,
2773,11-08-2025,Facebook,Australia,Technology,46,Female,It works fine but has some minor issues,500,149,120,769,3,Neutral,
2774,28-03-2026,Instagram,India,Politics,21,Male,I recently bought this and it exceeded my expectations,150,248,120,518,5,Positive,
2775,28-12-2025,Instagram,India,Technology,25,Female,It works fine but has some minor issues,255,238,170,663,3,Neutral,
2776,28-11-2025,Instagram,USA,Technology,59,Male,It is acceptable for the price,733,42,138,913,3,Neutral,
2777,05-08-2025,Instagram,Canada,Entertainment,37,Male,I recently bought this and it exceeded my expectations,307,51,161,519,4,Positive,
2778,02-04-2025,Facebook,UK,Technology,56,Female,"Absolutely loved the experience, highly recommended",599,218,99,916,4,Positive,
2779,21-12-2025,Twitter,Australia,Technology,33,Male,I recently bought this and it exceeded my expectations,880,62,43,985,4,Positive,
2780,06-09-2025,Twitter,Canada,Politics,24,Male,"The product is okay, nothing special about it",988,34,20,1042,3,Neutral,
2781,15-09-2025,Facebook,UK,Technology,28,Male,This is one of the best services I have ever used,444,121,123,688,4,Positive,
2782,27-12-2025,Instagram,India,Sports,58,Male,This is one of the best services I have ever used,422,141,169,732,4,Positive,
2783,01-07-2025,Facebook,Canada,Politics,53,Female,Very satisfied with the overall performance,913,243,192,1348,4,Positive,
2784,27-07-2025,Twitter,Canada,Sports,49,Female,Poor performance and bad customer support,407,142,183,732,1,Negative,
2785,21-12-2025,Instagram,UK,Entertainment,19,Female,Very satisfied with the overall performance,738,125,156,1019,5,Positive,
2786,21-10-2025,Facebook,UK,Entertainment,47,Female,The product did not meet my expectations,123,66,34,223,1,Negative,
2787,23-05-2025,Facebook,India,Education,18,Female,This is one of the best services I have ever used,775,161,185,1121,4,Positive,
2788,20-06-2025,Twitter,UK,Technology,20,Female,Had a terrible experience using this service,455,287,12,754,2,Negative,
2789,31-05-2025,Twitter,India,Health,40,Female,"Average experience, could be improved",503,115,124,742,3,Neutral,
2790,16-04-2025,Facebook,Canada,Education,45,Female,This is one of the best services I have ever used,338,36,77,451,5,Positive,
2791,08-03-2026,Instagram,Australia,Education,44,Female,"Waste of money, not recommended",311,45,160,516,1,Negative,
2792,09-05-2025,Instagram,India,Education,53,Male,"Average experience, could be improved",279,157,13,449,3,Neutral,
2793,25-09-2025,Facebook,India,Technology,60,Male,I recently bought this and it exceeded my expectations,629,97,122,848,4,Positive,
2794,20-02-2026,Instagram,UK,Entertainment,30,Female,Very disappointed with the product quality,814,228,168,1210,1,Negative,
2795,08-10-2025,Twitter,Australia,Product,47,Female,Very satisfied with the overall performance,690,11,6,707,5,Positive,
2796,04-05-2025,Facebook,Canada,Product,44,Female,This is one of the best services I have ever used,555,34,67,656,4,Positive,
2797,24-09-2025,Instagram,UK,Politics,44,Male,"The product is okay, nothing special about it",478,82,169,729,3,Neutral,
2798,07-09-2025,Instagram,USA,Entertainment,41,Male,Very disappointed with the product quality,856,39,53,948,1,Negative,
2799,24-03-2026,Twitter,USA,Education,34,Male,Had a terrible experience using this service,618,72,61,751,1,Negative,
2800,09-10-2025,Facebook,India,Sports,26,Male,"Average experience, could be improved",620,14,177,811,3,Neutral,
2801,02-07-2025,Facebook,USA,Entertainment,44,Male,"Average experience, could be improved",999,280,40,1319,3,Neutral,
2802,04-11-2025,Instagram,Australia,Sports,36,Male,"Average experience, could be improved",54,107,179,340,3,Neutral,
2803,13-12-2025,Facebook,Canada,Entertainment,33,Female,I recently bought this and it exceeded my expectations,408,193,149,750,5,Positive,
2804,18-01-2026,Instagram,UK,Politics,55,Female,"The product is okay, nothing special about it",319,222,102,643,3,Neutral,
2805,20-02-2026,Facebook,Canada,Technology,59,Male,The product did not meet my expectations,245,147,77,469,2,Negative,
2806,28-09-2025,Twitter,India,Sports,36,Female,It works fine but has some minor issues,67,238,181,486,3,Neutral,
2807,11-03-2026,Facebook,Australia,Education,33,Female,"Waste of money, not recommended",358,212,197,767,1,Negative,
2808,04-05-2025,Twitter,UK,Education,22,Female,I recently bought this and it exceeded my expectations,886,154,172,1212,5,Positive,
2809,06-11-2025,Facebook,Australia,Sports,53,Female,Poor performance and bad customer support,61,211,79,351,1,Negative,
2810,16-10-2025,Instagram,India,Education,34,Male,This is one of the best services I have ever used,843,154,169,1166,5,Positive,
2811,12-11-2025,Facebook,USA,Technology,36,Female,Poor performance and bad customer support,847,208,20,1075,2,Negative,
2812,05-06-2025,Twitter,USA,Product,20,Female,It works fine but has some minor issues,115,208,9,332,3,Neutral,
2813,09-08-2025,Instagram,Australia,Technology,58,Male,The product did not meet my expectations,579,119,55,753,1,Negative,
2814,02-02-2026,Instagram,USA,Health,53,Male,Very disappointed with the product quality,463,249,47,759,1,Negative,
2815,06-06-2025,Twitter,Australia,Sports,47,Female,"Absolutely loved the experience, highly recommended",264,19,136,419,5,Positive,
2816,31-01-2026,Instagram,India,Technology,53,Male,"Not too good, not too bad",976,97,11,1084,3,Neutral,
2817,07-07-2025,Twitter,UK,Politics,33,Female,I recently bought this and it exceeded my expectations,489,44,134,667,5,Positive,
2818,08-05-2025,Twitter,UK,Education,18,Male,"Average experience, could be improved",823,47,181,1051,3,Neutral,
2819,21-03-2026,Facebook,India,Health,31,Female,Very disappointed with the product quality,505,283,184,972,2,Negative,
2820,04-01-2026,Instagram,India,Entertainment,33,Female,"Waste of money, not recommended",226,46,149,421,2,Negative,
2821,30-10-2025,Twitter,UK,Politics,47,Male,Had a terrible experience using this service,922,50,122,1094,2,Negative,
2822,26-11-2025,Twitter,UK,Education,56,Female,Had a terrible experience using this service,979,129,37,1145,1,Negative,
2823,31-01-2026,Twitter,UK,Education,36,Male,Had a terrible experience using this service,351,217,8,576,1,Negative,
2824,07-09-2025,Instagram,UK,Sports,55,Male,"Average experience, could be improved",744,280,49,1073,3,Neutral,
